Slno,Client_ID,Emp_NO,Transaction_Month,Transaction_Year,Processing_Month,Processing_Year,Pay_Type,Invoice_No,Release_Date,NetPay_Amount,UTR_Number,Debit_Date
93701,F1IBG,1932659,4,2022,4,2022,SAL,TL07T2223/265,28-Apr-22,32317,'204281969738,28-Apr-22
93703,F1IBG,2003057,4,2022,4,2022,SAL,TL07T2223/265,28-Apr-22,25866,'204281969799,28-Apr-22
93704,F1IBG,2004675,4,2022,4,2022,SAL,TL07T2223/265,28-Apr-22,25866,'204281969800,28-Apr-22
93706,F1IBG,2006167,4,2022,4,2022,SAL,TL07T2223/265,28-Apr-22,25866,'204281969805,28-Apr-22
93708,F1IBG,2016082,4,2022,4,2022,SAL,TL07T2223/265,28-Apr-22,25866,'204281969816,28-Apr-22
93717,F1IBG,2160481,4,2022,4,2022,SAL,TL29T2223/2480,28-Apr-22,36958,'204281970400,28-Apr-22
93718,F1IBG,2174118,4,2022,4,2022,SAL,TL07T2223/265,28-Apr-22,25866,'204281970468,28-Apr-22
93725,F1IBG,2211555,4,2022,4,2022,SAL,TL07T2223/265,28-Apr-22,25866,'204281970717,28-Apr-22
93727,F1IBG,2217883,4,2022,4,2022,SAL,TL27T2223/947,28-Apr-22,45675,'204281970751,28-Apr-22
93728,F1IBG,2246896,4,2022,4,2022,SAL,TL06T2223/386,28-Apr-22,27023,'204281970796,28-Apr-22
93729,F1IBG,2276759,4,2022,4,2022,SAL,TL07T2223/265,28-Apr-22,25866,'204281970865,28-Apr-22
93730,F1IBG,2276761,4,2022,4,2022,SAL,TL29T2223/2475,28-Apr-22,28354,'204281970867,28-Apr-22
94187,F1IBG,2297187,4,2022,4,2022,SAL,TL07T2223/265,28-Apr-22,25866,'204281970914,28-Apr-22
94189,F1IBG,2325171,4,2022,4,2022,SAL,TL07T2223/265,28-Apr-22,6532,'204281970966,28-Apr-22
94192,F1IBG,2369195,4,2022,4,2022,SAL,TL07T2223/265,28-Apr-22,26616,'204281971055,28-Apr-22
94233,HDBMB,2339706,3,2022,3,2022,SAL,TL29T2122/47162,06-Apr-22,12769,,
94427,GJZMB,1496260,3,2022,4,2022,RMB,TL27T2122/21061,25-Apr-22,1180,,
94791,FLIBG,1442869,4,2022,4,2022,SAL,TL07T2223/264,28-Apr-22,54604,'204281969505,28-Apr-22
94907,FLIBG,1718241,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,31941,'204281969580,28-Apr-22
94914,FLIBG,1801595,4,2022,4,2022,SAL,TL36T2223/130,28-Apr-22,35727,'204281969612,28-Apr-22
94922,FLIBG,1947015,4,2022,4,2022,SAL,TL07T2223/264,28-Apr-22,37836,'204281969750,28-Apr-22
94932,FLIBG,2074801,4,2022,4,2022,SAL,TL07T2223/264,28-Apr-22,32993,'204281969908,28-Apr-22
94935,FLIBG,2078026,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,20125,'204281969934,28-Apr-22
94938,FLIBG,2078725,4,2022,4,2022,SAL,TL27T2223/939,28-Apr-22,36694,'204281969944,28-Apr-22
94942,FLIBG,2078754,4,2022,4,2022,SAL,TL19T2223/173,28-Apr-22,26454,'204281969956,28-Apr-22
94943,FLIBG,2080109,4,2022,4,2022,SAL,TL27T2223/939,28-Apr-22,38248,'204281969980,28-Apr-22
94944,FLIBG,2080110,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,33562,'204281969982,28-Apr-22
94964,GMADL,2223454,4,2022,4,2022,SAL,TL06T2223/158,25-Apr-22,46335,,
95172,HIHMB,1310225,4,2022,4,2022,RMB,TL27T2223/9,19-Apr-22,2387,,
95212,HIMDL,1201478,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,13330,'204271696752,28-Apr-22
95213,HIMDL,1966620,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,12417,'204271696894,28-Apr-22
95217,HIMDL,2356798,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,11917,'204271696995,28-Apr-22
95218,HIMDL,2372408,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,12240,'204271697132,28-Apr-22
95219,HIMDL,2372410,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,11870,'204271697134,28-Apr-22
95221,HIMDL,549113,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,12455,'204271697018,28-Apr-22
95222,HIMDL,645199,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,8282,'204271697064,28-Apr-22
95269,FLIBG,2080177,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,25881,'204281969994,28-Apr-22
95272,FLIBG,2084082,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,26806,'204281970010,28-Apr-22
95274,FLIBG,2084446,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,27514,'204281970014,28-Apr-22
95275,FLIBG,2087014,4,2022,4,2022,SAL,TL36T2223/130,28-Apr-22,35670,'204281970025,28-Apr-22
95276,FLIBG,2087020,4,2022,4,2022,SAL,TL19T2223/173,28-Apr-22,27849,'204281970027,28-Apr-22
95278,FLIBG,2087028,4,2022,4,2022,SAL,TL29T2223/2473,28-Apr-22,40159,'204281970029,28-Apr-22
95281,FLIBG,2090174,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,33260,'204281970048,28-Apr-22
95283,FLIBG,2090179,4,2022,4,2022,SAL,TL19T2223/173,28-Apr-22,32685,'204281970049,28-Apr-22
95288,FLIBG,2100654,4,2022,4,2022,SAL,TL06T2223/385,28-Apr-22,29976,'204281970109,28-Apr-22
95289,FLIBG,2100657,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,30598,'204281970112,28-Apr-22
95291,FLIBG,2106472,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,22190,'204281970124,28-Apr-22
95292,FLIBG,2108880,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,22190,'204281970134,28-Apr-22
95293,FLIBG,2112345,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,36999,'204281970152,28-Apr-22
95297,FLIBG,2117273,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,31117,'204281970164,28-Apr-22
95298,FLIBG,2117276,4,2022,4,2022,SAL,TL27T2223/939,28-Apr-22,55533,'204281970166,28-Apr-22
95301,FLIBG,2133035,4,2022,4,2022,SAL,TL29T2223/2471,28-Apr-22,25452,'204281970233,28-Apr-22
95303,FLIBG,2134921,4,2022,4,2022,SAL,TL07T2223/264,28-Apr-22,48054,'204281970242,28-Apr-22
95692,GSYDL,1308961,3,2022,4,2022,RMB,TL29T2122/47887,25-Apr-22,1430,,
96072,GW1DL,2325645,4,2022,4,2022,SAL,TL29T2223/1388,27-Apr-22,40000,'204270587134,27-Apr-22
96091,H13DL,2334444,4,2022,4,2022,RMB,TL06T2223/320,22-Apr-22,5000,,
96092,H13DL,2341375,4,2022,4,2022,RMB,TL06T2223/320,22-Apr-22,5000,,
96170,H13DL,2344622,4,2022,4,2022,RMB,TL06T2223/320,22-Apr-22,5000,,
96172,H13DL,2350795,4,2022,4,2022,RMB,TL06T2223/320,22-Apr-22,5000,,
96206,HIMDL,1228067,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,11632,'204271696758,28-Apr-22
96207,HIMDL,1506137,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,12230,'204271696804,28-Apr-22
96208,HIMDL,2310437,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,12220,'204271696982,28-Apr-22
96210,HIMDL,592226,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,13348,'204271697049,28-Apr-22
96213,HIMDL,705567,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,13340,'204271697079,28-Apr-22
96214,HIMDL,863112,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,12427,'204271697114,28-Apr-22
96215,HIMDL,884131,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,10769,'204271697118,28-Apr-22
96306,H6XDL,2086529,4,2022,4,2022,RMB,TL29T2223/1644,25-Apr-22,56219,,
96426,HD3MB,2105271,4,2022,4,2022,OPP,TL27T2223/629,21-Apr-22,15453,,
96448,HD3MB,2255560,4,2022,4,2022,OPP,TL27T2223/629,21-Apr-22,14971,,
96619,HD3MB,2354849,4,2022,4,2022,OPP,TL27T2223/629,21-Apr-22,12272,,
96630,HD7CH,2154834,4,2022,4,2022,SAL,TL33T2223/311,28-Apr-22,6489,'204281970344,28-Apr-22
96631,HD7CH,2225547,4,2022,4,2022,SAL,TL33T2223/310,28-Apr-22,36210,'204281970779,28-Apr-22
96634,HD7CH,2345203,4,2022,4,2022,SAL,TL33T2223/310,28-Apr-22,18750,'204281970998,28-Apr-22
96635,HD7CH,2378063,4,2022,4,2022,SAL,TL33T2223/311,28-Apr-22,25258,'204281971084,28-Apr-22
96730,FLIBG,2148631,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,22514,'204281970303,28-Apr-22
96746,FLIBG,2175542,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,20481,'204281970482,28-Apr-22
96747,FLIBG,2184373,4,2022,4,2022,SAL,TL27T2223/939,28-Apr-22,35646,'204281970543,28-Apr-22
96755,FLIBG,2234040,4,2022,4,2022,SAL,TL29T2223/2474,28-Apr-22,44568,'204281970785,28-Apr-22
96756,FLIBG,2239619,4,2022,4,2022,SAL,TL07T2223/264,28-Apr-22,35981,'204281970790,28-Apr-22
96759,FLIBG,2260000,4,2022,4,2022,SAL,TL27T2223/939,28-Apr-22,57175,'204281970848,28-Apr-22
96763,FLIBG,2330373,4,2022,4,2022,SAL,TL29T2223/2468,28-Apr-22,20970,'204281970973,28-Apr-22
96765,FLIBG,2352161,4,2022,4,2022,SAL,TL09T2223/174,28-Apr-22,28007,'204281971015,28-Apr-22
97479,FLIBG,2352163,4,2022,4,2022,SAL,TL27T2223/939,28-Apr-22,43463,'204281971016,28-Apr-22
97484,FLIBG,2366292,4,2022,4,2022,SAL,TL27T2223/939,28-Apr-22,40000,'204281971042,28-Apr-22
97485,FLIBG,2369871,4,2022,4,2022,SAL,TL29T2223/2473,28-Apr-22,32000,'204281971066,28-Apr-22
97488,FLIBG,2387248,4,2022,4,2022,SAL,TL27T2223/939,28-Apr-22,28780,'204281971100,28-Apr-22
97493,FLIBG,977832,4,2022,4,2022,SAL,TL33T2223/324,28-Apr-22,26651,'204281971135,28-Apr-22
97504,FPIBG,1736071,4,2022,4,2022,SAL,TL06T2223/349,25-Apr-22,59940,,
97516,FYTBG,1900761,4,2022,4,2022,SAL,TL29T2223/2427,28-Apr-22,17448,'204282426886,28-Apr-22
97532,HT1MB,770892,4,2022,4,2022,SAL,TL19T2223/137,28-Apr-22,26550,'204282427090,28-Apr-22
97841,GCPMB,1065318,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,7870,'204269874170,26-Apr-22
97845,GCPMB,1104587,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,8394,'204269874182,26-Apr-22
97910,HIHMB,1545880,4,2022,4,2022,RMB,TL27T2223/18,19-Apr-22,7983,,
98061,HIMDL,2310433,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,14342,'204271696980,28-Apr-22
98062,HIMDL,965860,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,13345,'204271697124,28-Apr-22
98219,GCPMB,1211225,4,2022,4,2022,RMB,TL07T2223/176,26-Apr-22,7660,'204269874208,26-Apr-22
98223,GCPMB,1242979,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,9770,'204269874224,26-Apr-22
98230,GCPMB,1457985,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,8040,'204269874255,26-Apr-22
98236,GCPMB,1746903,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,7460,'204269874333,26-Apr-22
98237,GCPMB,1760717,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,7950,'204269874338,26-Apr-22
98239,GCPMB,1889333,4,2022,4,2022,RMB,TL07T2223/176,26-Apr-22,2876,'204269874360,26-Apr-22
98241,GCPMB,1895705,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,6480,'204269874363,26-Apr-22
98244,GCPMB,1898915,4,2022,4,2022,RMB,TL07T2223/171,26-Apr-22,1480,'204269874364,26-Apr-22
98248,GCPMB,1943879,4,2022,4,2022,RMB,TL07T2223/174,26-Apr-22,8090,'204269874389,26-Apr-22
98252,GCPMB,1981253,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,9070,'204269874409,26-Apr-22
98255,GCPMB,2011169,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,13534,'204269874418,26-Apr-22
98556,GCPMB,2125938,4,2022,4,2022,RMB,TL07T2223/174,26-Apr-22,6464,'204269874459,26-Apr-22
98559,GCPMB,2154816,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,7810,'204269874476,26-Apr-22
98562,GCPMB,2284571,4,2022,4,2022,RMB,TL07T2223/170,26-Apr-22,21400,'204269874587,26-Apr-22
98566,GCPMB,2310397,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,9298,'204269874628,26-Apr-22
98567,GCPMB,2318145,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,12978,'204269874635,26-Apr-22
98570,GCPMB,2348187,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,8840,'204269874653,26-Apr-22
98572,GCPMB,538961,4,2022,4,2022,RMB,TL07T2223/176,26-Apr-22,10640,'204269874677,26-Apr-22
98577,GCPMB,618118,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,12470,'204269874683,26-Apr-22
98579,GCPMB,618164,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,10830,'204269874700,26-Apr-22
98582,GCPMB,619813,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,7230,'204269874713,26-Apr-22
98584,GCPMB,630744,4,2022,4,2022,RMB,TL07T2223/175,26-Apr-22,11270,'204269874721,26-Apr-22
98586,GCPMB,630753,4,2022,4,2022,RMB,TL07T2223/175,26-Apr-22,15958,'204269874726,26-Apr-22
98588,GCPMB,740344,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,9090,'204269874748,26-Apr-22
98740,GCPMB,831880,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,12326,'204269874781,26-Apr-22
98746,GCPMB,862940,4,2022,4,2022,OPP,TL07T2122/6631,27-Apr-22,76720,'204270892872,27-Apr-22
98750,GCPMB,952278,4,2022,4,2022,RMB,TL07T2223/172,26-Apr-22,8210,'204269874814,26-Apr-22
98802,HIMDL,1181782,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,12427,'204271696748,28-Apr-22
98805,HIMDL,2372407,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,11970,'204271697131,28-Apr-22
98806,HIMDL,2372412,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,13300,'204271697136,28-Apr-22
98808,HIMDL,651432,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,14342,'204271697067,28-Apr-22
98809,HIMDL,881915,3,2022,4,2022,SAL,TL29T2223/631,27-Apr-22,12382,'204271697116,28-Apr-22
98945,GDTMB,1036979,4,2022,4,2022,SAL,TL19T2223/165,27-Apr-22,10717,'204271696723,28-Apr-22
98946,GDTMB,1401665,4,2022,4,2022,SAL,TL19T2223/165,27-Apr-22,10540,'204271696789,28-Apr-22
98947,GDTMB,1494688,4,2022,4,2022,SAL,TL27T2223/900,27-Apr-22,12511,'204271696802,28-Apr-22
98948,GDTMB,1530901,4,2022,4,2022,SAL,TL07T2223/254,27-Apr-22,16900,'204271696810,28-Apr-22
98949,GDTMB,1632454,4,2022,4,2022,SAL,TL07T2223/254,27-Apr-22,16900,'204271696824,28-Apr-22
98950,GDTMB,1687482,4,2022,4,2022,SAL,TL27T2223/900,27-Apr-22,13993,'204271696833,28-Apr-22
98951,GDTMB,1714213,4,2022,4,2022,SAL,TL27T2223/900,27-Apr-22,11672,'204271696840,28-Apr-22
98952,GDTMB,1771252,4,2022,4,2022,SAL,TL27T2223/900,27-Apr-22,11672,'204271696846,28-Apr-22
98953,GDTMB,1871310,4,2022,4,2022,SAL,TL27T2223/900,27-Apr-22,17012,'204271696867,28-Apr-22
98954,GDTMB,1934724,4,2022,4,2022,SAL,TL19T2223/165,27-Apr-22,9500,'204271696873,28-Apr-22
98955,GDTMB,2078123,4,2022,4,2022,SAL,TL07T2223/254,27-Apr-22,16500,'204271696908,28-Apr-22
98956,GDTMB,2167467,4,2022,4,2022,SAL,TL07T2223/254,27-Apr-22,17000,'204271696929,28-Apr-22
99030,GDTMB,2210724,4,2022,4,2022,SAL,TL27T2223/900,27-Apr-22,12000,'204271696933,28-Apr-22
99031,GDTMB,2285176,4,2022,4,2022,SAL,TL29T2223/2388,27-Apr-22,12000,'204271696969,28-Apr-22
99032,GDTMB,2311955,4,2022,4,2022,SAL,TL19T2223/165,27-Apr-22,6013,'204271696984,28-Apr-22
99033,GDTMB,2357769,4,2022,4,2022,SAL,TL27T2223/900,27-Apr-22,10500,'204271696997,28-Apr-22
99034,GDTMB,2365724,4,2022,4,2022,SAL,TL19T2223/165,27-Apr-22,6403,'204271697002,28-Apr-22
99239,GFKDL,1015949,4,2022,4,2022,RMB,TL06T2223/344,27-Apr-22,845,'204270800571,27-Apr-22
99243,GFKDL,1653873,4,2022,4,2022,RMB,TL06T2223/344,27-Apr-22,400,'204270800612,27-Apr-22
99328,GFKDL,731222,4,2022,4,2022,RMB,TL06T2223/344,27-Apr-22,3400,'204270800681,27-Apr-22
99569,GJZMB,1499226,3,2022,4,2022,RMB,TL27T2122/21061,25-Apr-22,17023,,
100446,HT1MB,2120350,4,2022,4,2022,RMB,TL19T2223/138,28-Apr-22,590,'204282099297,28-Apr-22
100568,GO8MB,2265478,4,2022,4,2022,RMB,TL27T2223/391,19-Apr-22,22740,,
100929,HD3MB,2105372,4,2022,4,2022,OPP,TL27T2223/629,21-Apr-22,74397,,
100937,HD3MB,2219996,4,2022,4,2022,OPP,TL27T2223/629,21-Apr-22,13054,,
101150,HD7CH,2005947,4,2022,4,2022,SAL,TL33T2223/311,28-Apr-22,28183,'204281969801,28-Apr-22
101152,HD7CH,2111979,4,2022,4,2022,SAL,TL33T2223/311,28-Apr-22,58396,'204281970150,28-Apr-22
101154,HD7CH,2178198,4,2022,4,2022,SAL,TL33T2223/310,28-Apr-22,25000,'204281970499,28-Apr-22
101157,HD7CH,2349521,4,2022,4,2022,SAL,TL33T2223/311,28-Apr-22,24324,'204281971012,28-Apr-22
101618,HT1MB,1415182,4,2022,4,2022,RMB,TL19T2223/138,28-Apr-22,2662,'204282099113,28-Apr-22
101619,HT1MB,1415182,4,2022,4,2022,SAL,TL19T2223/137,28-Apr-22,27461,'204282426714,28-Apr-22
101623,HT1MB,770900,4,2022,4,2022,SAL,TL19T2223/137,28-Apr-22,25550,'204282427094,28-Apr-22
101625,HT1MB,868781,4,2022,4,2022,SAL,TL19T2223/137,28-Apr-22,94621,'204282427102,28-Apr-22
101746,GTOBG,2338728,4,2022,4,2022,OPP,TL29T2223/1829,25-Apr-22,3164,,
101747,GTOBG,2338744,4,2022,4,2022,OPP,TL29T2223/1829,25-Apr-22,2850,,
101750,GW1DL,2106155,4,2022,4,2022,SAL,TL29T2223/1419,27-Apr-22,90090,'204270587116,27-Apr-22
101757,GW1DL,2308593,4,2022,4,2022,SAL,TL29T2223/1374,27-Apr-22,90075,'204270587130,27-Apr-22
102180,H13DL,2341381,4,2022,4,2022,RMB,TL06T2223/320,22-Apr-22,5000,,
102637,HT1MB,1169695,4,2022,4,2022,SAL,TL19T2223/137,28-Apr-22,40105,'204282426543,28-Apr-22
102638,HT1MB,1844477,4,2022,4,2022,SAL,TL19T2223/137,28-Apr-22,171160,'204282426835,28-Apr-22
102642,HT1MB,770900,4,2022,4,2022,RMB,TL19T2223/138,28-Apr-22,590,'204282099361,28-Apr-22
102644,HTAMB,806843,4,2022,4,2022,SAL,TL29T2223/1584,28-Apr-22,41519,'204281971126,28-Apr-22
103231,I2GDL,2355715,3,2022,4,2022,SAL,TL29T2223/1045,28-Apr-22,16000,'204283250173,29-Apr-22
103232,I2GDL,2355723,3,2022,4,2022,SAL,TL29T2223/1045,28-Apr-22,37001,'204283250174,29-Apr-22
103244,I88MB,2098852,3,2022,4,2022,RMB,TL27T2122/20386,21-Apr-22,300,,
103300,HT1MB,770892,4,2022,4,2022,RMB,TL19T2223/138,28-Apr-22,1500,'204282099356,28-Apr-22
103301,HT1MB,770896,4,2022,4,2022,RMB,TL19T2223/138,28-Apr-22,590,'204282099358,28-Apr-22
103302,HT1MB,770896,4,2022,4,2022,SAL,TL19T2223/137,28-Apr-22,24550,'204282427092,28-Apr-22
103303,HT1MB,770898,4,2022,4,2022,RMB,TL19T2223/138,28-Apr-22,1443,'204282099360,28-Apr-22
103312,HTAMB,1593473,4,2022,4,2022,SAL,TL29T2223/1584,28-Apr-22,67613,'204281969537,28-Apr-22
103315,HTAMB,832488,4,2022,4,2022,SAL,TL29T2223/1584,28-Apr-22,53247,'204281971130,28-Apr-22
104168,ID2BG,1230364,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,27448,'204281969467,28-Apr-22
104170,ID2BG,1284256,4,2022,4,2022,SAL,TL36T2223/132,28-Apr-22,24952,'204281969472,28-Apr-22
104171,ID2BG,1429992,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,23420,'204281969498,28-Apr-22
104172,ID2BG,1433237,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,21368,'204281969502,28-Apr-22
104175,ID2BG,1499041,4,2022,4,2022,SAL,TL09T2223/178,28-Apr-22,26015,'204281969516,28-Apr-22
104179,ID2BG,1622720,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,18249,'204281969545,28-Apr-22
104180,ID2BG,1630885,4,2022,4,2022,SAL,TL29T2223/2528,28-Apr-22,19887,'204281969548,28-Apr-22
104182,ID2BG,1641103,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,28949,'204281969552,28-Apr-22
104184,ID2BG,1691231,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,30893,'204281969569,28-Apr-22
104185,ID2BG,1702080,4,2022,4,2022,SAL,TL36T2223/132,28-Apr-22,22324,'204281969574,28-Apr-22
104190,ID2BG,1776250,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,27161,'204281969597,28-Apr-22
104192,ID2BG,1791273,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,24092,'204281969601,28-Apr-22
104379,ID2BG,1796237,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,27792,'204281969605,28-Apr-22
104382,ID2BG,1858467,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,31165,'204281969633,28-Apr-22
104383,ID2BG,1858471,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,29124,'204281969634,28-Apr-22
104384,ID2BG,1860717,4,2022,4,2022,SAL,TL19T2223/179,28-Apr-22,27045,'204281969636,28-Apr-22
104386,ID2BG,1864625,4,2022,4,2022,SAL,TL29T2223/2526,28-Apr-22,22411,'204281969643,28-Apr-22
104387,ID2BG,1881906,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,25211,'204281969659,28-Apr-22
104389,ID2BG,1891424,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,28846,'204281969683,28-Apr-22
104390,ID2BG,1895487,4,2022,4,2022,SAL,TL29T2223/2530,28-Apr-22,24001,'204281969692,28-Apr-22
104391,ID2BG,1900863,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,23824,'204281969697,28-Apr-22
104393,ID2BG,1903326,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,25389,'204281969702,28-Apr-22
104394,ID2BG,1905104,4,2022,4,2022,SAL,TL19T2223/179,28-Apr-22,34480,'204281969705,28-Apr-22
104395,ID2BG,1954487,4,2022,4,2022,SAL,TL33T2223/335,28-Apr-22,25177,'204281969759,28-Apr-22
104396,ID2BG,1963496,4,2022,4,2022,SAL,TL33T2223/335,28-Apr-22,20893,'204281969767,28-Apr-22
104398,ID2BG,1980812,4,2022,4,2022,SAL,TL29T2223/2527,28-Apr-22,19888,'204281969781,28-Apr-22
104399,ID2BG,1984825,4,2022,4,2022,SAL,TL29T2223/2533,28-Apr-22,28961,'204281969786,28-Apr-22
104400,ID2BG,2001894,4,2022,4,2022,SAL,TL29T2223/2526,28-Apr-22,14812,'204281969796,28-Apr-22
104404,ID2BG,2050200,4,2022,4,2022,SAL,TL19T2223/179,28-Apr-22,41509,'204281969854,28-Apr-22
104406,ID2BG,2064720,4,2022,4,2022,SAL,TL29T2223/2530,28-Apr-22,22589,'204281969880,28-Apr-22
104407,ID2BG,2074474,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,20362,'204281969905,28-Apr-22
104409,ID2BG,2075905,4,2022,4,2022,SAL,TL36T2223/132,28-Apr-22,26981,'204281969912,28-Apr-22
104414,ID2BG,2079644,4,2022,4,2022,SAL,TL36T2223/132,28-Apr-22,22436,'204281969969,28-Apr-22
104415,ID2BG,2080123,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,23096,'204281969987,28-Apr-22
104669,ID2BG,2090217,4,2022,4,2022,SAL,TL19T2223/179,28-Apr-22,17255,'204281970051,28-Apr-22
104670,ID2BG,2090220,4,2022,4,2022,SAL,TL33T2223/335,28-Apr-22,20229,'204281970052,28-Apr-22
104671,ID2BG,2090221,4,2022,4,2022,SAL,TL29T2223/2528,28-Apr-22,23301,'204281970053,28-Apr-22
104673,ID2BG,2091968,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,18801,'204281970073,28-Apr-22
104676,ID2BG,2096502,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,23195,'204281970089,28-Apr-22
104679,ID2BG,2100683,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,23542,'204281970115,28-Apr-22
104683,ID2BG,2114030,4,2022,4,2022,SAL,TL33T2223/335,28-Apr-22,20854,'204281970156,28-Apr-22
104684,ID2BG,2114032,4,2022,4,2022,SAL,TL33T2223/335,28-Apr-22,20854,'204281970157,28-Apr-22
104689,ID2BG,2120472,4,2022,4,2022,SAL,TL29T2223/2537,28-Apr-22,20765,'204281970178,28-Apr-22
104692,ID2BG,2127814,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,33775,'204281970218,28-Apr-22
104695,ID2BG,2130737,4,2022,4,2022,OPP,TL33T2122/5394,19-Apr-22,28407,,
104697,ID2BG,2133073,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,26023,'204281970238,28-Apr-22
104698,ID2BG,2134965,4,2022,4,2022,SAL,TL29T2223/2531,28-Apr-22,24471,'204281970243,28-Apr-22
104699,ID2BG,2134974,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,22734,'204281970245,28-Apr-22
104701,ID2BG,2135448,4,2022,4,2022,SAL,TL09T2223/178,28-Apr-22,26581,'204281970246,28-Apr-22
104702,ID2BG,2135453,4,2022,4,2022,SAL,TL09T2223/178,28-Apr-22,16367,'204281970247,28-Apr-22
104704,ID2BG,2140737,4,2022,4,2022,SAL,TL06T2223/390,28-Apr-22,21486,'204281970254,28-Apr-22
104706,ID2BG,2140752,4,2022,4,2022,SAL,TL33T2223/335,28-Apr-22,25423,'204281970255,28-Apr-22
104708,HIHMB,1016538,4,2022,4,2022,RMB,TL27T2223/9,19-Apr-22,5865,,
104851,ID2BG,2147456,4,2022,4,2022,SAL,TL27T2223/966,28-Apr-22,17862,'204281970286,28-Apr-22
